r,L,M,S
601.3,0.787639,0.286766,907909e-11
601.4,0.786429,0.285433,900283e-11
601.5,0.785217,0.284104,892726e-11
601.6,0.784003,0.282777,885236e-11
601.7,0.782786,0.281455,877813e-11
601.8,0.781566,0.280135,870457e-11
601.9,0.780344,0.278819,863167e-11
602,0.779118,0.277506,855941e-11
602.1,0.77789,0.276197,84878e-10
602.2,0.776659,0.274892,841684e-11
602.3,0.775424,0.273589,83465e-10
602.4,0.774187,0.272291,827679e-11
602.5,0.772946,0.270996,820771e-11
602.6,0.771702,0.269704,813924e-11
602.7,0.770454,0.268416,807138e-11
602.8,0.769204,0.267132,800413e-11
602.9,0.767949,0.265852,793747e-11
603,0.766691,0.264575,787141e-11
603.1,0.76543,0.263301,780593e-11
603.2,0.764164,0.262032,774104e-11
603.3,0.762895,0.260766,767672e-11
603.4,0.761622,0.259504,761298e-11
603.5,0.760345,0.258246,75498e-10
603.6,0.759065,0.256991,748718e-11
603.7,0.75778,0.255741,742512e-11
603.8,0.756491,0.254494,736361e-11
603.9,0.755198,0.253251,730264e-11
604,0.7539,0.252012,724221e-11
604.1,0.752599,0.250777,718232e-11
604.2,0.751292,0.249545,712296e-11
604.3,0.749982,0.248318,706412e-11
604.4,0.748667,0.247095,70058e-10
604.5,0.747348,0.245875,6948e-9
604.6,0.746023,0.24466,689071e-11
604.7,0.744695,0.243448,683393e-11
604.8,0.743361,0.24224,677765e-11
604.9,0.742023,0.241037,672186e-11
605,0.74068,0.239837,666657e-11
605.1,0.739332,0.238642,661176e-11
605.2,0.737979,0.23745,655743e-11
605.3,0.736622,0.236263,650359e-11
605.4,0.73526,0.23508,645022e-11
605.5,0.733893,0.2339,639732e-11
605.6,0.732522,0.232725,634488e-11
605.7,0.731147,0.231554,62929e-10
605.8,0.729767,0.230387,624138e-11
605.9,0.728383,0.229224,619032e-11
606,0.726995,0.228065,61397e-10
606.1,0.725603,0.22691,608952e-11
606.2,0.724207,0.22576,603979e-11
606.3,0.722807,0.224613,599049e-11
606.4,0.721403,0.223471,594162e-11
606.5,0.719996,0.222332,589318e-11
606.6,0.718584,0.221198,584517e-11
606.7,0.71717,0.220068,579758e-11
606.8,0.715752,0.218942,57504e-10
606.9,0.71433,0.21782,570363e-11
607,0.712905,0.216703,565727e-11
607.1,0.711477,0.215589,561132e-11
607.2,0.710046,0.21448,556577e-11
607.3,0.708611,0.213375,552061e-11
607.4,0.707174,0.212273,547585e-11
607.5,0.705734,0.211177,543148e-11
607.6,0.704291,0.210084,53875e-10
607.7,0.702845,0.208995,534389e-11
607.8,0.701396,0.207911,530067e-11
607.9,0.699945,0.20683,525783e-11
608,0.698491,0.205754,521535e-11
608.1,0.697035,0.204682,517325e-11
608.2,0.695576,0.203614,513151e-11
608.3,0.694115,0.202551,509013e-11
608.4,0.692652,0.201491,504911e-11
608.5,0.691186,0.200436,500845e-11
608.6,0.689719,0.199384,496814e-11
608.7,0.688249,0.198337,492818e-11
608.8,0.686777,0.197294,488857e-11
608.9,0.685304,0.196256,48493e-10
609,0.683829,0.195221,481036e-11
609.1,0.682352,0.194191,477177e-11
609.2,0.680873,0.193164,473351e-11
609.3,0.679393,0.192142,469558e-11
609.4,0.677911,0.191124,465797e-11
609.5,0.676427,0.190111,462069e-11
609.6,0.674943,0.189101,458374e-11
609.7,0.673457,0.188095,45471e-10
609.8,0.671969,0.187094,451077e-11
609.9,0.670481,0.186097,447476e-11
610,0.668991,0.185104,443906e-11
610.1,0.6675,0.184115,440367e-11
610.2,0.666009,0.18313,436858e-11
610.3,0.664516,0.182149,433379e-11
610.4,0.663022,0.181173,42993e-10
610.5,0.661527,0.1802,426511e-11
610.6,0.660031,0.179231,423121e-11
610.7,0.658534,0.178267,41976e-10
610.8,0.657036,0.177307,416428e-11
610.9,0.655537,0.17635,413125e-11
611,0.654037,0.175398,40985e-10
611.1,0.652535,0.174449,406603e-11
611.2,0.651033,0.173505,403383e-11
611.3,0.64953,0.172564,400191e-11
611.4,0.648026,0.171628,397027e-11
611.5,0.646521,0.170695,393889e-11
611.6,0.645014,0.169767,390779e-11
611.7,0.643507,0.168842,387695e-11
611.8,0.641999,0.167921,384637e-11
611.9,0.64049,0.167004,381605e-11
612,0.638979,0.166091,378599e-11
612.1,0.637468,0.165182,375619e-11
612.2,0.635956,0.164276,372664e-11
612.3,0.634443,0.163375,369734e-11
612.4,0.632929,0.162477,366829e-11
612.5,0.631414,0.161583,363949e-11
612.6,0.629898,0.160693,361093e-11
612.7,0.628381,0.159806,358262e-11
612.8,0.626863,0.158923,355454e-11
612.9,0.625344,0.158045,352671e-11
613,0.623825,0.157169,349911e-11
613.1,0.622304,0.156298,347174e-11
613.2,0.620783,0.15543,344461e-11
613.3,0.61926,0.154566,34177e-10
613.4,0.617737,0.153706,339102e-11
613.5,0.616213,0.152849,336457e-11
613.6,0.614688,0.151996,333834e-11
613.7,0.613162,0.151147,331234e-11
613.8,0.611635,0.150301,328655e-11
613.9,0.610107,0.149459,326098e-11
614,0.608579,0.14862,323563e-11
614.1,0.607049,0.147785,321049e-11
614.2,0.605519,0.146954,318556e-11
614.3,0.603988,0.146126,316084e-11
614.4,0.602456,0.145302,313633e-11
614.5,0.600923,0.144481,311203e-11
614.6,0.59939,0.143664,308793e-11
614.7,0.597855,0.142851,306404e-11
614.8,0.59632,0.142041,304034e-11
614.9,0.594784,0.141234,301684e-11
615,0.593248,0.140431,299354e-11
615.1,0.59171,0.139632,0
615.2,0.590172,0.138835,0
615.3,0.588634,0.138043,0
615.4,0.587095,0.137254,0
615.5,0.585555,0.136468,0
615.6,0.584016,0.135686,0
615.7,0.582476,0.134907,0
615.8,0.580936,0.134131,0
615.9,0.579397,0.133359,0
616,0.577857,0.132591,0
616.1,0.576318,0.131826,0
616.2,0.574779,0.131064,0
616.3,0.573241,0.130306,0
616.4,0.571703,0.129551,0
616.5,0.570166,0.128799,0
616.6,0.568629,0.128051,0
616.7,0.567094,0.127307,0
616.8,0.565559,0.126565,0
616.9,0.564025,0.125827,0
617,0.562493,0.125092,0
617.1,0.560962,0.124361,0
617.2,0.559432,0.123633,0
617.3,0.557903,0.122908,0
617.4,0.556376,0.122187,0
617.5,0.55485,0.121469,0
617.6,0.553326,0.120754,0
617.7,0.551804,0.120043,0
617.8,0.550284,0.119335,0
617.9,0.548765,0.11863,0
618,0.547248,0.117928,0
618.1,0.545734,0.11723,0
618.2,0.544222,0.116535,0
618.3,0.542711,0.115843,0
618.4,0.541204,0.115155,0
618.5,0.539698,0.114469,0
618.6,0.538195,0.113787,0
618.7,0.536694,0.113109,0
618.8,0.535196,0.112433,0
618.9,0.533701,0.11176,0
619,0.532209,0.111091,0
619.1,0.530719,0.110425,0
619.2,0.529232,0.109762,0
619.3,0.527748,0.109103,0
619.4,0.526267,0.108446,0
619.5,0.524789,0.107793,0
619.6,0.523315,0.107143,0
619.7,0.521843,0.106495,0
619.8,0.520375,0.105851,0
619.9,0.51891,0.105211,0
620,0.517449,0.104573,0
620.1,0.515991,0.103938,0
620.2,0.514536,0.103307,0
620.3,0.513085,0.102678,0
620.4,0.511636,0.102053,0
620.5,0.51019,0.101431,0
620.6,0.508746,0.100812,0
620.7,0.507305,0.100196,0
620.8,0.505866,0.0995829,0
620.9,0.504428,0.098973,0
621,0.502993,0.0983663,0
621.1,0.501559,0.0977627,0
621.2,0.500126,0.0971621,0
621.3,0.498694,0.0965647,0
621.4,0.497264,0.0959703,0
621.5,0.495834,0.095379,0
621.6,0.494405,0.0947908,0
621.7,0.492976,0.0942056,0
621.8,0.491548,0.0936235,0
621.9,0.49012,0.0930445,0
622,0.488692,0.0924685,0
622.1,0.487264,0.0918956,0
622.2,0.485835,0.0913257,0
622.3,0.484406,0.0907589,0
622.4,0.482976,0.0901951,0
622.5,0.481546,0.0896344,0
622.6,0.480114,0.0890766,0
622.7,0.478682,0.0885219,0
622.8,0.477248,0.0879703,0
622.9,0.475813,0.0874216,0
623,0.474376,0.0868759,0
623.1,0.472938,0.0863333,0
623.2,0.471497,0.0857936,0
623.3,0.470055,0.085257,0
623.4,0.468611,0.0847233,0
623.5,0.467165,0.0841926,0
623.6,0.465716,0.0836648,0
623.7,0.464265,0.08314,0
623.8,0.462811,0.0826182,0
623.9,0.461355,0.0820993,0
624,0.459896,0.0815834,0
624.1,0.458434,0.0810704,0
624.2,0.456968,0.0805603,0
624.3,0.4555,0.0800532,0
624.4,0.454028,0.0795489,0
624.5,0.452553,0.0790476,0
624.6,0.451075,0.0785491,0
624.7,0.449593,0.0780536,0
624.8,0.448107,0.0775609,0
624.9,0.446618,0.0770711,0
625,0.445125,0.0765841,0
625.1,0.443627,0.0761,0
625.2,0.442126,0.0756187,0
625.3,0.440622,0.0751403,0
625.4,0.439114,0.0746646,0
625.5,0.437603,0.0741918,0
625.6,0.436089,0.0737216,0
625.7,0.434572,0.0732542,0
625.8,0.433053,0.0727896,0
625.9,0.431531,0.0723276,0
626,0.430007,0.0718683,0
626.1,0.428481,0.0714116,0
626.2,0.426953,0.0709576,0
626.3,0.425424,0.0705063,0
626.4,0.423893,0.0700575,0
626.5,0.422361,0.0696113,0
626.6,0.420827,0.0691677,0
626.7,0.419293,0.0687266,0
626.8,0.417758,0.0682881,0
626.9,0.416223,0.0678521,0
627,0.414687,0.0674186,0
627.1,0.41315,0.0669876,0
627.2,0.411614,0.066559,0
627.3,0.410078,0.066133,0
627.4,0.408542,0.0657093,0
627.5,0.407006,0.065288,0
627.6,0.405471,0.0648692,0
627.7,0.403937,0.0644528,0
627.8,0.402404,0.0640387,0
627.9,0.400871,0.063627,0
628,0.39934,0.0632176,0
628.1,0.39781,0.0628105,0
628.2,0.396281,0.0624058,0
628.3,0.394754,0.0620033,0
628.4,0.393229,0.0616031,0
628.5,0.391706,0.0612052,0
628.6,0.390184,0.0608096,0
628.7,0.388665,0.0604162,0
628.8,0.387148,0.060025,0
628.9,0.385634,0.059636,0
629,0.384122,0.0592492,0
629.1,0.382612,0.0588646,0
629.2,0.381106,0.0584821,0
629.3,0.379602,0.0581018,0
629.4,0.378102,0.0577237,0
629.5,0.376604,0.0573477,0
629.6,0.37511,0.0569738,0
629.7,0.373619,0.0566019,0
629.8,0.372132,0.0562322,0
629.9,0.370648,0.0558646,0
630,0.369168,0.055499,0
630.1,0.367692,0.0551354,0
630.2,0.366219,0.054774,0
630.3,0.364751,0.0544145,0
630.4,0.363286,0.0540571,0
630.5,0.361825,0.0537017,0
630.6,0.360368,0.0533483,0
630.7,0.358915,0.052997,0
630.8,0.357466,0.0526476,0
630.9,0.356021,0.0523003,0
631,0.35458,0.051955,0
631.1,0.353143,0.0516116,0
631.2,0.35171,0.0512703,0
631.3,0.35028,0.0509309,0
631.4,0.348855,0.0505935,0
631.5,0.347434,0.0502581,0
631.6,0.346017,0.0499246,0
631.7,0.344604,0.0495931,0
631.8,0.343195,0.0492636,0
631.9,0.34179,0.048936,0
632,0.340389,0.0486103,0
632.1,0.338993,0.0482866,0
632.2,0.3376,0.0479648,0
632.3,0.336212,0.0476449,0
632.4,0.334827,0.047327,0
632.5,0.333447,0.0470109,0
632.6,0.332071,0.0466968,0
632.7,0.330699,0.0463845,0
632.8,0.329332,0.0460742,0
632.9,0.327968,0.0457657,0
633,0.326609,0.0454591,0
633.1,0.325254,0.0451543,0
633.2,0.323903,0.0448514,0
633.3,0.322556,0.0445504,0
633.4,0.321214,0.0442512,0
633.5,0.319876,0.0439539,0
633.6,0.318542,0.0436584,0
633.7,0.317212,0.0433647,0
633.8,0.315887,0.0430728,0
633.9,0.314566,0.0427828,0
634,0.313249,0.0424945,0
634.1,0.311936,0.0422081,0
634.2,0.310628,0.0419234,0
634.3,0.309324,0.0416405,0
634.4,0.308024,0.0413594,0
634.5,0.306729,0.0410801,0
634.6,0.305438,0.0408025,0
634.7,0.304151,0.0405267,0
634.8,0.302868,0.0402526,0
634.9,0.30159,0.0399803,0
635,0.300316,0.0397097,0
635.1,0.299047,0.0394408,0
635.2,0.297781,0.0391736,0
635.3,0.296521,0.0389081,0
635.4,0.295264,0.0386443,0
635.5,0.294012,0.0383821,0
635.6,0.292764,0.0381215,0
635.7,0.291521,0.0378626,0
635.8,0.290282,0.0376052,0
635.9,0.289048,0.0373494,0
636,0.287817,0.0370952,0
636.1,0.286592,0.0368425,0
636.2,0.285371,0.0365913,0
636.3,0.284154,0.0363417,0
636.4,0.282942,0.0360935,0
636.5,0.281734,0.0358468,0
636.6,0.280531,0.0356015,0
636.7,0.279332,0.0353577,0
636.8,0.278137,0.0351153,0
636.9,0.276948,0.0348743,0
637,0.275762,0.0346347,0
637.1,0.274581,0.0343965,0
637.2,0.273405,0.0341597,0
637.3,0.272233,0.0339242,0
637.4,0.271066,0.0336901,0
637.5,0.269903,0.0334572,0
637.6,0.268745,0.0332257,0
637.7,0.267592,0.0329955,0
637.8,0.266442,0.0327666,0
637.9,0.265298,0.0325389,0
638,0.264158,0.0323125,0
638.1,0.263022,0.0320873,0
638.2,0.261892,0.0318634,0
638.3,0.260765,0.0316407,0
638.4,0.259644,0.0314192,0
638.5,0.258526,0.0311989,0
638.6,0.257414,0.0309798,0
638.7,0.256306,0.0307619,0
638.8,0.255202,0.0305451,0
638.9,0.254103,0.0303295,0
639,0.253009,0.0301151,0
639.1,0.251919,0.0299018,0
639.2,0.250834,0.0296896,0
639.3,0.249753,0.0294785,0
639.4,0.248677,0.0292685,0
639.5,0.247606,0.0290597,0
639.6,0.246539,0.0288519,0
639.7,0.245476,0.0286452,0
639.8,0.244418,0.0284395,0
639.9,0.243365,0.0282349,0
640,0.242316,0.0280314,0
640.1,0.241272,0.0278289,0
640.2,0.240232,0.0276275,0
640.3,0.239197,0.0274272,0
640.4,0.238166,0.0272279,0
640.5,0.237139,0.0270298,0
640.6,0.236116,0.0268328,0
640.7,0.235097,0.026637,0
640.8,0.234081,0.0264423,0
640.9,0.233069,0.0262487,0
641,0.232061,0.0260564,0
641.1,0.231057,0.0258653,0
641.2,0.230056,0.0256754,0
641.3,0.229058,0.0254867,0
641.4,0.228063,0.0252992,0
641.5,0.227072,0.025113,0
641.6,0.226083,0.0249281,0
641.7,0.225098,0.0247444,0
641.8,0.224115,0.024562,0
641.9,0.223135,0.0243809,0
642,0.222158,0.0242011,0
642.1,0.221183,0.0240226,0
642.2,0.220211,0.0238454,0
642.3,0.219241,0.0236695,0
642.4,0.218274,0.023495,0
642.5,0.217309,0.0233218,0
642.6,0.216346,0.0231499,0
642.7,0.215386,0.0229794,0
642.8,0.214427,0.0228102,0
642.9,0.21347,0.0226424,0
643,0.212516,0.022476,0
643.1,0.211563,0.0223109,0
643.2,0.210612,0.0221471,0
643.3,0.209663,0.0219848,0
643.4,0.208715,0.0218238,0
643.5,0.207769,0.0216642,0
643.6,0.206824,0.021506,0
643.7,0.205881,0.0213492,0
643.8,0.20494,0.0211937,0
643.9,0.203999,0.0210397,0
644,0.20306,0.020887,0
644.1,0.202123,0.0207357,0
644.2,0.201186,0.0205858,0
644.3,0.200251,0.0204373,0
644.4,0.199316,0.0202902,0
644.5,0.198383,0.0201445,0
644.6,0.19745,0.0200001,0
644.7,0.196519,0.0198572,0
644.8,0.195589,0.0197156,0
644.9,0.194659,0.0195754,0
645,0.19373,0.0194366,0
645.1,0.192802,0.0192992,0
645.2,0.191875,0.0191632,0
645.3,0.190948,0.0190284,0
645.4,0.190023,0.018895,0
645.5,0.189099,0.0187628,0
645.6,0.188175,0.0186319,0
645.7,0.187253,0.0185022,0
645.8,0.186332,0.0183736,0
645.9,0.185413,0.0182463,0
646,0.184495,0.01812,0
646.1,0.183578,0.0179949,0
646.2,0.182663,0.0178709,0
646.3,0.181749,0.0177479,0
646.4,0.180837,0.0176259,0
646.5,0.179927,0.017505,0
646.6,0.179018,0.0173851,0
646.7,0.178111,0.0172662,0
646.8,0.177206,0.0171482,0
646.9,0.176303,0.0170311,0
647,0.175402,0.0169149,0
647.1,0.174503,0.0167997,0
647.2,0.173606,0.0166853,0
647.3,0.172711,0.0165717,0
647.4,0.171818,0.016459,0
647.5,0.170927,0.0163471,0
647.6,0.170039,0.016236,0
647.7,0.169153,0.0161256,0
647.8,0.168269,0.016016,0
647.9,0.167388,0.0159072,0
648,0.166509,0.0157991,0
648.1,0.165633,0.0156917,0
648.2,0.164759,0.015585,0
648.3,0.163888,0.0154789,0
648.4,0.163019,0.0153735,0
648.5,0.162154,0.0152688,0
648.6,0.16129,0.0151647,0
648.7,0.16043,0.0150612,0
648.8,0.159572,0.0149583,0
648.9,0.158717,0.014856,0
649,0.157865,0.0147543,0
649.1,0.157016,0.0146531,0
649.2,0.15617,0.0145525,0
649.3,0.155327,0.0144525,0
649.4,0.154486,0.0143529,0
649.5,0.153649,0.0142539,0
649.6,0.152815,0.0141553,0
649.7,0.151984,0.0140573,0
649.8,0.151156,0.0139597,0
649.9,0.150331,0.0138626,0
650,0.149509,0.013766,0
650.1,0.148691,0.0136698,0
650.2,0.147876,0.013574,0
650.3,0.147064,0.0134788,0
650.4,0.146255,0.0133839,0
650.5,0.145449,0.0132895,0
650.6,0.144647,0.0131956,0
650.7,0.143848,0.0131022,0
650.8,0.143052,0.0130092,0
650.9,0.14226,0.0129166,0
651,0.14147,0.0128246,0
651.1,0.140684,0.012733,0
651.2,0.139902,0.0126419,0
651.3,0.139122,0.0125513,0
651.4,0.138346,0.0124611,0
651.5,0.137574,0.0123715,0
651.6,0.136804,0.0122823,0
651.7,0.136038,0.0121936,0
651.8,0.135275,0.0121053,0
651.9,0.134516,0.0120176,0
652,0.13376,0.0119304,0
652.1,0.133007,0.0118436,0
652.2,0.132258,0.0117573,0
652.3,0.131512,0.0116716,0
652.4,0.130769,0.0115863,0
652.5,0.13003,0.0115015,0
652.6,0.129294,0.0114172,0
652.7,0.128561,0.0113334,0
652.8,0.127832,0.0112501,0
652.9,0.127106,0.0111673,0
653,0.126383,0.011085,0
653.1,0.125664,0.0110031,0
653.2,0.124948,0.0109218,0
653.3,0.124236,0.010841,0
653.4,0.123527,0.0107607,0
653.5,0.122821,0.0106809,0
653.6,0.122119,0.0106015,0
653.7,0.12142,0.0105227,0
653.8,0.120724,0.0104444,0
653.9,0.120032,0.0103665,0
654,0.119343,0.0102892,0
654.1,0.118657,0.0102124,0
654.2,0.117975,0.010136,0
654.3,0.117296,0.0100602,0
654.4,0.116621,0.00998483,0
654.5,0.115948,0.00990998,0
654.6,0.11528,0.00983562,0
654.7,0.114614,0.00976177,0
654.8,0.113952,0.0096884,0
654.9,0.113293,0.00961553,0
655,0.112638,0.00954315,0
655.1,0.111986,0.00947127,0
655.2,0.111337,0.00939987,0
655.3,0.110691,0.00932897,0
655.4,0.110049,0.00925854,0
655.5,0.10941,0.00918861,0
655.6,0.108774,0.00911915,0
655.7,0.108142,0.00905017,0
655.8,0.107513,0.00898167,0
655.9,0.106887,0.00891364,0
656,0.106264,0.00884609,0
656.1,0.105644,0.008779,0
656.2,0.105028,0.00871239,0
656.3,0.104414,0.00864623,0
656.4,0.103804,0.00858054,0
656.5,0.103197,0.00851531,0
656.6,0.102593,0.00845054,0
656.7,0.101992,0.00838623,0
656.8,0.101395,0.00832237,0
656.9,0.1008,0.00825896,0
657,0.100208,0.008196,0
657.1,0.0996194,0.00813348,0
657.2,0.0990338,0.00807142,0
657.3,0.0984512,0.00800979,0
657.4,0.0978715,0.0079486,0
657.5,0.0972949,0.00788785,0
657.6,0.0967212,0.00782754,0
657.7,0.0961505,0.00776766,0
657.8,0.0955827,0.00770821,0
657.9,0.0950178,0.00764918,0
658,0.0944558,0.00759059,0
658.1,0.0938968,0.00753241,0
658.2,0.0933406,0.00747466,0
658.3,0.0927873,0.00741733,0
658.4,0.0922368,0.00736041,0
658.5,0.0916892,0.00730391,0
658.6,0.0911445,0.00724782,0
658.7,0.0906025,0.00719214,0
658.8,0.0900633,0.00713687,0
658.9,0.089527,0.007082,0
659,0.0889934,0.00702754,0
659.1,0.0884626,0.00697348,0
659.2,0.0879345,0.00691981,0
659.3,0.0874092,0.00686654,0
659.4,0.0868866,0.00681367,0
659.5,0.0863668,0.00676118,0
659.6,0.0858496,0.00670909,0
659.7,0.0853351,0.00665738,0
659.8,0.0848233,0.00660606,0
659.9,0.0843142,0.00655512,0
660,0.0838077,0.00650455,0
660.1,0.0833039,0.00645437,0
660.2,0.0828027,0.00640456,0
660.3,0.0823041,0.00635513,0
660.4,0.0818082,0.00630608,0
660.5,0.0813148,0.00625739,0
660.6,0.080824,0.00620908,0
660.7,0.0803358,0.00616114,0
660.8,0.0798502,0.00611356,0
660.9,0.0793671,0.00606636,0
661,0.0788866,0.00601952,0
661.1,0.0784086,0.00597304,0
661.2,0.077933,0.00592693,0
661.3,0.0774602,0.00588118,0
661.4,0.0769898,0.00583579,0
661.5,0.0765218,0.00579076,0
661.6,0.0760564,0.00574609,0
661.7,0.0755934,0.00570177,0
661.8,0.0751329,0.0056578,0
661.9,0.0746748,0.00561419,0
662,0.0742192,0.00557093,0
662.1,0.073766,0.00552802,0
662.2,0.0733153,0.00548546,0
662.3,0.0728669,0.00544324,0
662.4,0.072421,0.00540137,0
662.5,0.0719774,0.00535984,0
662.6,0.0715362,0.00531865,0
662.7,0.0710975,0.0052778,0
662.8,0.0706611,0.00523729,0
662.9,0.070227,0.00519712,0
663,0.0697953,0.00515728,0
663.1,0.0693659,0.00511777,0
663.2,0.0689389,0.00507859,0
663.3,0.0685141,0.00503974,0
663.4,0.0680917,0.00500122,0
663.5,0.0676715,0.00496303,0
663.6,0.0672537,0.00492516,0
663.7,0.0668382,0.00488761,0
663.8,0.0664248,0.00485038,0
663.9,0.0660138,0.00481347,0
664,0.065605,0.00477687,0
664.1,0.0651984,0.00474059,0
664.2,0.0647941,0.00470463,0
664.3,0.064392,0.00466897,0
664.4,0.063992,0.00463363,0
664.5,0.0635943,0.00459859,0
664.6,0.0631988,0.00456386,0
664.7,0.0628054,0.00452943,0
664.8,0.0624143,0.0044953,0
664.9,0.0620252,0.00446147,0
665,0.0616384,0.00442794,0
665.1,0.0612536,0.00439471,0
665.2,0.060871,0.00436177,0
665.3,0.0604906,0.00432912,0
665.4,0.0601122,0.00429675,0
665.5,0.0597359,0.00426467,0
665.6,0.0593617,0.00423286,0
665.7,0.0589896,0.00420132,0
665.8,0.0586196,0.00417006,0
665.9,0.0582516,0.00413906,0
666,0.0578857,0.00410832,0
666.1,0.0575218,0.00407785,0
666.2,0.0571599,0.00404763,0
666.3,0.0568,0.00401766,0
666.4,0.0564422,0.00398794,0
666.5,0.0560863,0.00395847,0
666.6,0.0557324,0.00392924,0
666.7,0.0553805,0.00390026,0
666.8,0.0550306,0.0038715,0
666.9,0.0546826,0.00384299,0
667,0.0543366,0.0038147,0
667.1,0.0539925,0.00378664,0
667.2,0.0536503,0.00375881,0
667.3,0.05331,0.0037312,0
667.4,0.0529717,0.00370381,0
667.5,0.0526352,0.00367664,0
667.6,0.0523007,0.00364968,0
667.7,0.051968,0.00362293,0
667.8,0.0516371,0.00359639,0
667.9,0.0513082,0.00357005,0
668,0.0509811,0.00354392,0
668.1,0.0506558,0.00351799,0
668.2,0.0503323,0.00349226,0
668.3,0.0500107,0.00346673,0
668.4,0.0496909,0.00344139,0
668.5,0.0493729,0.00341624,0
668.6,0.0490567,0.00339128,0
668.7,0.0487423,0.00336651,0
668.8,0.0484296,0.00334192,0
668.9,0.0481187,0.00331752,0
669,0.0478096,0.00329329,0
669.1,0.0475022,0.00326924,0
669.2,0.0471966,0.00324537,0
669.3,0.0468927,0.00322167,0
669.4,0.0465905,0.00319815,0
669.5,0.0462901,0.00317479,0
669.6,0.0459913,0.00315161,0
669.7,0.0456943,0.00312858,0
669.8,0.0453989,0.00310573,0
669.9,0.0451052,0.00308303,0
670,0.0448132,0.0030605,0
670.1,0.0445228,0.00303812,0
670.2,0.0442341,0.0030159,0
670.3,0.0439471,0.00299384,0
670.4,0.0436617,0.00297193,0
670.5,0.0433779,0.00295018,0
670.6,0.0430957,0.00292858,0
670.7,0.0428152,0.00290713,0
670.8,0.0425362,0.00288584,0
670.9,0.0422589,0.00286469,0
671,0.0419831,0.00284369,0
671.1,0.0417089,0.00282285,0
671.2,0.0414363,0.00280215,0
671.3,0.0411653,0.0027816,0
671.4,0.0408958,0.00276119,0
671.5,0.0406278,0.00274093,0
671.6,0.0403614,0.00272081,0
671.7,0.0400966,0.00270083,0
671.8,0.0398332,0.002681,0
671.9,0.0395714,0.00266131,0
672,0.0393111,0.00264175,0
672.1,0.0390522,0.00262234,0
672.2,0.0387949,0.00260307,0
672.3,0.0385391,0.00258393,0
672.4,0.0382847,0.00256493,0
672.5,0.0380318,0.00254606,0
672.6,0.0377804,0.00252733,0
672.7,0.0375304,0.00250873,0
672.8,0.0372819,0.00249027,0
672.9,0.0370348,0.00247194,0
673,0.0367892,0.00245374,0
673.1,0.0365449,0.00243566,0
673.2,0.0363021,0.00241772,0
673.3,0.0360607,0.00239991,0
673.4,0.0358207,0.00238223,0
673.5,0.0355821,0.00236467,0
673.6,0.0353449,0.00234724,0
673.7,0.0351091,0.00232993,0
673.8,0.0348746,0.00231275,0
673.9,0.0346416,0.00229569,0
674,0.0344098,0.00227875,0
674.1,0.0341795,0.00226194,0
674.2,0.0339505,0.00224524,0
674.3,0.0337228,0.00222867,0
674.4,0.0334964,0.00221222,0
674.5,0.0332714,0.00219588,0
674.6,0.0330477,0.00217967,0
674.7,0.0328253,0.00216357,0
674.8,0.0326042,0.00214758,0
674.9,0.0323844,0.00213171,0
675,0.032166,0.00211596,0
675.1,0.0319488,0.00210032,0
675.2,0.0317328,0.0020848,0
675.3,0.0315182,0.00206938,0
675.4,0.0313048,0.00205408,0
675.5,0.0310927,0.00203889,0
675.6,0.0308818,0.00202381,0
675.7,0.0306722,0.00200883,0
675.8,0.0304639,0.00199397,0
675.9,0.0302568,0.00197921,0
676,0.0300509,0.00196456,0
676.1,0.0298463,0.00195002,0
676.2,0.0296429,0.00193558,0
676.3,0.0294407,0.00192125,0
676.4,0.0292398,0.00190702,0
676.5,0.02904,0.00189289,0
676.6,0.0288415,0.00187887,0
676.7,0.0286442,0.00186495,0
676.8,0.0284481,0.00185112,0
676.9,0.0282531,0.0018374,0
677,0.0280594,0.00182378,0
677.1,0.0278668,0.00181026,0
677.2,0.0276754,0.00179683,0
677.3,0.0274852,0.0017835,0
677.4,0.0272962,0.00177027,0
677.5,0.0271083,0.00175713,0
677.6,0.0269216,0.00174409,0
677.7,0.026736,0.00173115,0
677.8,0.0265516,0.00171829,0
677.9,0.0263683,0.00170553,0
678,0.0261861,0.00169287,0
678.1,0.0260051,0.00168029,0
678.2,0.0258252,0.00166781,0
678.3,0.0256465,0.00165542,0
678.4,0.0254688,0.00164311,0
678.5,0.0252923,0.0016309,0
678.6,0.0251168,0.00161877,0
678.7,0.0249425,0.00160674,0
678.8,0.0247692,0.00159479,0
678.9,0.0245971,0.00158292,0
679,0.024426,0.00157115,0
679.1,0.024256,0.00155946,0
679.2,0.0240871,0.00154785,0
679.3,0.0239193,0.00153633,0
679.4,0.0237525,0.00152489,0
679.5,0.0235867,0.00151353,0
679.6,0.0234221,0.00150226,0
679.7,0.0232584,0.00149107,0
679.8,0.0230959,0.00147996,0
679.9,0.0229343,0.00146893,0
680,0.0227738,0.00145798,0
680.1,0.0226143,0.00144711,0
680.2,0.0224559,0.00143632,0
680.3,0.0222984,0.00142561,0
680.4,0.022142,0.00141497,0
680.5,0.0219865,0.00140441,0
680.6,0.021832,0.00139393,0
680.7,0.0216785,0.00138352,0
680.8,0.021526,0.00137319,0
680.9,0.0213744,0.00136293,0
681,0.0212238,0.00135274,0
681.1,0.0210741,0.00134263,0
681.2,0.0209253,0.00133259,0
